"","Date","Cancer group","Demographic","Statistic","Statistic2019WdAdj","nDiff","propChange","Breakdown"
"1630",Dec 2020,"Urological excl prostate","GP referral",438,523.95,-85.95,-0.164042370455196,"Route to Diagnosis"
"1631",Dec 2020,"Urological excl prostate","Other",357,327.6,29.4,0.0897435897435897,"Route to Diagnosis"
"1632",Dec 2020,"Urological excl prostate","TWW",721,662.55,58.4499999999999,0.0882197569994716,"Route to Diagnosis"
"1633",Jan 2019,"All sites combined","Stage 1",4818,4818,0,0,"Stage at diagnosis"
"1634",Jan 2019,"All sites combined","Stage 2",3285,3285,0,0,"Stage at diagnosis"
"1635",Jan 2019,"All sites combined","Stage 3",3291,3291,0,0,"Stage at diagnosis"
"1636",Jan 2019,"All sites combined","Stage 4",3434,3434,0,0,"Stage at diagnosis"
"1637",Jan 2019,"All sites combined","Unknown",4805,4805,0,0,"Stage at diagnosis"
"1638",Jan 2019,"Breast","Stage 1",1108,1108,0,0,"Stage at diagnosis"
"1639",Jan 2019,"Breast","Stage 2",1193,1193,0,0,"Stage at diagnosis"
"1640",Jan 2019,"Breast","Stage 3",254,254,0,0,"Stage at diagnosis"
"1641",Jan 2019,"Breast","Stage 4",108,108,0,0,"Stage at diagnosis"
"1642",Jan 2019,"Breast","Unknown",784,784,0,0,"Stage at diagnosis"
"1643",Jan 2019,"Colorectal","Stage 1",478,478,0,0,"Stage at diagnosis"
"1644",Jan 2019,"Colorectal","Stage 2",618,618,0,0,"Stage at diagnosis"
"1645",Jan 2019,"Colorectal","Stage 3",714,714,0,0,"Stage at diagnosis"
"1646",Jan 2019,"Colorectal","Stage 4",451,451,0,0,"Stage at diagnosis"
"1647",Jan 2019,"Colorectal","Unknown",488,488,0,0,"Stage at diagnosis"
"1648",Jan 2019,"Gynaecological","Stage 1",480,480,0,0,"Stage at diagnosis"
"1649",Jan 2019,"Gynaecological","Stage 2",63,63,0,0,"Stage at diagnosis"
"1650",Jan 2019,"Gynaecological","Stage 3",163,163,0,0,"Stage at diagnosis"
"1651",Jan 2019,"Gynaecological","Stage 4",111,111,0,0,"Stage at diagnosis"
"1652",Jan 2019,"Gynaecological","Unknown",244,244,0,0,"Stage at diagnosis"
"1653",Jan 2019,"Haematological","Stage 1",88,88,0,0,"Stage at diagnosis"
"1654",Jan 2019,"Haematological","Stage 2",86,86,0,0,"Stage at diagnosis"
"1655",Jan 2019,"Haematological","Stage 3",121,121,0,0,"Stage at diagnosis"
"1656",Jan 2019,"Haematological","Stage 4",216,216,0,0,"Stage at diagnosis"
"1657",Jan 2019,"Haematological","Unknown",504,504,0,0,"Stage at diagnosis"
"1658",Jan 2019,"Lung","Stage 1",574,574,0,0,"Stage at diagnosis"
"1659",Jan 2019,"Lung","Stage 2",240,240,0,0,"Stage at diagnosis"
"1660",Jan 2019,"Lung","Stage 3",622,622,0,0,"Stage at diagnosis"
"1661",Jan 2019,"Lung","Stage 4",1347,1347,0,0,"Stage at diagnosis"
"1662",Jan 2019,"Lung","Unknown",246,246,0,0,"Stage at diagnosis"
"1663",Jan 2019,"Melanoma","Stage 1",487,487,0,0,"Stage at diagnosis"
"1664",Jan 2019,"Melanoma","Stage 2",201,201,0,0,"Stage at diagnosis"
"1665",Jan 2019,"Melanoma","Stage 3",33,33,0,0,"Stage at diagnosis"
"1666",Jan 2019,"Melanoma","Stage 4",19,19,0,0,"Stage at diagnosis"
"1667",Jan 2019,"Melanoma","Unknown",305,305,0,0,"Stage at diagnosis"
"1668",Jan 2019,"Oesophago-gastric","Stage 1",61,61,0,0,"Stage at diagnosis"
"1669",Jan 2019,"Oesophago-gastric","Stage 2",157,157,0,0,"Stage at diagnosis"
"1670",Jan 2019,"Oesophago-gastric","Stage 3",256,256,0,0,"Stage at diagnosis"
"1671",Jan 2019,"Oesophago-gastric","Stage 4",341,341,0,0,"Stage at diagnosis"
"1672",Jan 2019,"Oesophago-gastric","Unknown",278,278,0,0,"Stage at diagnosis"
"1673",Jan 2019,"Prostate","Stage 1",1047,1047,0,0,"Stage at diagnosis"
"1674",Jan 2019,"Prostate","Stage 2",479,479,0,0,"Stage at diagnosis"
"1675",Jan 2019,"Prostate","Stage 3",851,851,0,0,"Stage at diagnosis"
"1676",Jan 2019,"Prostate","Stage 4",500,500,0,0,"Stage at diagnosis"
"1677",Jan 2019,"Prostate","Unknown",1044,1044,0,0,"Stage at diagnosis"
"1678",Jan 2019,"Upper GI excl OG","Stage 1",37,37,0,0,"Stage at diagnosis"
"1679",Jan 2019,"Upper GI excl OG","Stage 2",53,53,0,0,"Stage at diagnosis"
"1680",Jan 2019,"Upper GI excl OG","Stage 3",89,89,0,0,"Stage at diagnosis"
"1681",Jan 2019,"Upper GI excl OG","Stage 4",223,223,0,0,"Stage at diagnosis"
"1682",Jan 2019,"Upper GI excl OG","Unknown",243,243,0,0,"Stage at diagnosis"
"1683",Jan 2019,"Urological excl prostate","Stage 1",458,458,0,0,"Stage at diagnosis"
"1684",Jan 2019,"Urological excl prostate","Stage 2",195,195,0,0,"Stage at diagnosis"
"1685",Jan 2019,"Urological excl prostate","Stage 3",188,188,0,0,"Stage at diagnosis"
"1686",Jan 2019,"Urological excl prostate","Stage 4",118,118,0,0,"Stage at diagnosis"
"1687",Jan 2019,"Urological excl prostate","Unknown",669,669,0,0,"Stage at diagnosis"
"1688",Feb 2019,"All sites combined","Stage 1",4439,4439,0,0,"Stage at diagnosis"
"1689",Feb 2019,"All sites combined","Stage 2",3008,3008,0,0,"Stage at diagnosis"
"1690",Feb 2019,"All sites combined","Stage 3",3083,3083,0,0,"Stage at diagnosis"
"1691",Feb 2019,"All sites combined","Stage 4",2958,2958,0,0,"Stage at diagnosis"
"1692",Feb 2019,"All sites combined","Unknown",4382,4382,0,0,"Stage at diagnosis"
"1693",Feb 2019,"Breast","Stage 1",1056,1056,0,0,"Stage at diagnosis"
"1694",Feb 2019,"Breast","Stage 2",1070,1070,0,0,"Stage at diagnosis"
"1695",Feb 2019,"Breast","Stage 3",237,237,0,0,"Stage at diagnosis"
"1696",Feb 2019,"Breast","Stage 4",89,89,0,0,"Stage at diagnosis"
"1697",Feb 2019,"Breast","Unknown",792,792,0,0,"Stage at diagnosis"
"1698",Feb 2019,"Colorectal","Stage 1",409,409,0,0,"Stage at diagnosis"
"1699",Feb 2019,"Colorectal","Stage 2",590,590,0,0,"Stage at diagnosis"
"1700",Feb 2019,"Colorectal","Stage 3",674,674,0,0,"Stage at diagnosis"
"1701",Feb 2019,"Colorectal","Stage 4",406,406,0,0,"Stage at diagnosis"
"1702",Feb 2019,"Colorectal","Unknown",464,464,0,0,"Stage at diagnosis"
"1703",Feb 2019,"Gynaecological","Stage 1",501,501,0,0,"Stage at diagnosis"
"1704",Feb 2019,"Gynaecological","Stage 2",65,65,0,0,"Stage at diagnosis"
"1705",Feb 2019,"Gynaecological","Stage 3",148,148,0,0,"Stage at diagnosis"
"1706",Feb 2019,"Gynaecological","Stage 4",100,100,0,0,"Stage at diagnosis"
"1707",Feb 2019,"Gynaecological","Unknown",198,198,0,0,"Stage at diagnosis"
"1708",Feb 2019,"Haematological","Stage 1",64,64,0,0,"Stage at diagnosis"
"1709",Feb 2019,"Haematological","Stage 2",79,79,0,0,"Stage at diagnosis"
"1710",Feb 2019,"Haematological","Stage 3",93,93,0,0,"Stage at diagnosis"
"1711",Feb 2019,"Haematological","Stage 4",197,197,0,0,"Stage at diagnosis"
"1712",Feb 2019,"Haematological","Unknown",459,459,0,0,"Stage at diagnosis"
"1713",Feb 2019,"Lung","Stage 1",467,467,0,0,"Stage at diagnosis"
"1714",Feb 2019,"Lung","Stage 2",213,213,0,0,"Stage at diagnosis"
"1715",Feb 2019,"Lung","Stage 3",604,604,0,0,"Stage at diagnosis"
"1716",Feb 2019,"Lung","Stage 4",1177,1177,0,0,"Stage at diagnosis"
"1717",Feb 2019,"Lung","Unknown",256,256,0,0,"Stage at diagnosis"
"1718",Feb 2019,"Melanoma","Stage 1",416,416,0,0,"Stage at diagnosis"
"1719",Feb 2019,"Melanoma","Stage 2",186,186,0,0,"Stage at diagnosis"
"1720",Feb 2019,"Melanoma","Stage 3",32,32,0,0,"Stage at diagnosis"
"1721",Feb 2019,"Melanoma","Stage 4",24,24,0,0,"Stage at diagnosis"
"1722",Feb 2019,"Melanoma","Unknown",271,271,0,0,"Stage at diagnosis"
"1723",Feb 2019,"Oesophago-gastric","Stage 1",58,58,0,0,"Stage at diagnosis"
"1724",Feb 2019,"Oesophago-gastric","Stage 2",125,125,0,0,"Stage at diagnosis"
"1725",Feb 2019,"Oesophago-gastric","Stage 3",201,201,0,0,"Stage at diagnosis"
"1726",Feb 2019,"Oesophago-gastric","Stage 4",234,234,0,0,"Stage at diagnosis"
"1727",Feb 2019,"Oesophago-gastric","Unknown",240,240,0,0,"Stage at diagnosis"
"1728",Feb 2019,"Prostate","Stage 1",1037,1037,0,0,"Stage at diagnosis"
"1729",Feb 2019,"Prostate","Stage 2",460,460,0,0,"Stage at diagnosis"
"1730",Feb 2019,"Prostate","Stage 3",866,866,0,0,"Stage at diagnosis"
"1731",Feb 2019,"Prostate","Stage 4",426,426,0,0,"Stage at diagnosis"
"1732",Feb 2019,"Prostate","Unknown",887,887,0,0,"Stage at diagnosis"
"1733",Feb 2019,"Upper GI excl OG","Stage 1",32,32,0,0,"Stage at diagnosis"
"1734",Feb 2019,"Upper GI excl OG","Stage 2",48,48,0,0,"Stage at diagnosis"
"1735",Feb 2019,"Upper GI excl OG","Stage 3",55,55,0,0,"Stage at diagnosis"
"1736",Feb 2019,"Upper GI excl OG","Stage 4",206,206,0,0,"Stage at diagnosis"
"1737",Feb 2019,"Upper GI excl OG","Unknown",233,233,0,0,"Stage at diagnosis"
"1738",Feb 2019,"Urological excl prostate","Stage 1",399,399,0,0,"Stage at diagnosis"
"1739",Feb 2019,"Urological excl prostate","Stage 2",172,172,0,0,"Stage at diagnosis"
"1740",Feb 2019,"Urological excl prostate","Stage 3",173,173,0,0,"Stage at diagnosis"
"1741",Feb 2019,"Urological excl prostate","Stage 4",99,99,0,0,"Stage at diagnosis"
"1742",Feb 2019,"Urological excl prostate","Unknown",582,582,0,0,"Stage at diagnosis"
"1743",Mar 2019,"All sites combined","Stage 1",4737,4737,0,0,"Stage at diagnosis"
"1744",Mar 2019,"All sites combined","Stage 2",3168,3168,0,0,"Stage at diagnosis"
"1745",Mar 2019,"All sites combined","Stage 3",3170,3170,0,0,"Stage at diagnosis"
"1746",Mar 2019,"All sites combined","Stage 4",3076,3076,0,0,"Stage at diagnosis"
"1747",Mar 2019,"All sites combined","Unknown",4634,4634,0,0,"Stage at diagnosis"
"1748",Mar 2019,"Breast","Stage 1",1198,1198,0,0,"Stage at diagnosis"
"1749",Mar 2019,"Breast","Stage 2",1144,1144,0,0,"Stage at diagnosis"
"1750",Mar 2019,"Breast","Stage 3",257,257,0,0,"Stage at diagnosis"
"1751",Mar 2019,"Breast","Stage 4",94,94,0,0,"Stage at diagnosis"
"1752",Mar 2019,"Breast","Unknown",826,826,0,0,"Stage at diagnosis"
"1753",Mar 2019,"Colorectal","Stage 1",486,486,0,0,"Stage at diagnosis"
"1754",Mar 2019,"Colorectal","Stage 2",582,582,0,0,"Stage at diagnosis"
"1755",Mar 2019,"Colorectal","Stage 3",718,718,0,0,"Stage at diagnosis"
"1756",Mar 2019,"Colorectal","Stage 4",423,423,0,0,"Stage at diagnosis"
"1757",Mar 2019,"Colorectal","Unknown",473,473,0,0,"Stage at diagnosis"
"1758",Mar 2019,"Gynaecological","Stage 1",496,496,0,0,"Stage at diagnosis"
"1759",Mar 2019,"Gynaecological","Stage 2",60,60,0,0,"Stage at diagnosis"
"1760",Mar 2019,"Gynaecological","Stage 3",166,166,0,0,"Stage at diagnosis"
"1761",Mar 2019,"Gynaecological","Stage 4",123,123,0,0,"Stage at diagnosis"
"1762",Mar 2019,"Gynaecological","Unknown",202,202,0,0,"Stage at diagnosis"
"1763",Mar 2019,"Haematological","Stage 1",81,81,0,0,"Stage at diagnosis"
"1764",Mar 2019,"Haematological","Stage 2",84,84,0,0,"Stage at diagnosis"
"1765",Mar 2019,"Haematological","Stage 3",100,100,0,0,"Stage at diagnosis"
"1766",Mar 2019,"Haematological","Stage 4",221,221,0,0,"Stage at diagnosis"
"1767",Mar 2019,"Haematological","Unknown",525,525,0,0,"Stage at diagnosis"
"1768",Mar 2019,"Lung","Stage 1",532,532,0,0,"Stage at diagnosis"
"1769",Mar 2019,"Lung","Stage 2",233,233,0,0,"Stage at diagnosis"
"1770",Mar 2019,"Lung","Stage 3",612,612,0,0,"Stage at diagnosis"
"1771",Mar 2019,"Lung","Stage 4",1149,1149,0,0,"Stage at diagnosis"
"1772",Mar 2019,"Lung","Unknown",253,253,0,0,"Stage at diagnosis"
"1773",Mar 2019,"Melanoma","Stage 1",494,494,0,0,"Stage at diagnosis"
"1774",Mar 2019,"Melanoma","Stage 2",190,190,0,0,"Stage at diagnosis"
"1775",Mar 2019,"Melanoma","Stage 3",38,38,0,0,"Stage at diagnosis"
"1776",Mar 2019,"Melanoma","Stage 4",18,18,0,0,"Stage at diagnosis"
"1777",Mar 2019,"Melanoma","Unknown",290,290,0,0,"Stage at diagnosis"
"1778",Mar 2019,"Oesophago-gastric","Stage 1",68,68,0,0,"Stage at diagnosis"
"1779",Mar 2019,"Oesophago-gastric","Stage 2",168,168,0,0,"Stage at diagnosis"
"1780",Mar 2019,"Oesophago-gastric","Stage 3",221,221,0,0,"Stage at diagnosis"
"1781",Mar 2019,"Oesophago-gastric","Stage 4",309,309,0,0,"Stage at diagnosis"
"1782",Mar 2019,"Oesophago-gastric","Unknown",294,294,0,0,"Stage at diagnosis"
"1783",Mar 2019,"Prostate","Stage 1",945,945,0,0,"Stage at diagnosis"
"1784",Mar 2019,"Prostate","Stage 2",451,451,0,0,"Stage at diagnosis"
"1785",Mar 2019,"Prostate","Stage 3",832,832,0,0,"Stage at diagnosis"
"1786",Mar 2019,"Prostate","Stage 4",472,472,0,0,"Stage at diagnosis"
"1787",Mar 2019,"Prostate","Unknown",901,901,0,0,"Stage at diagnosis"
"1788",Mar 2019,"Upper GI excl OG","Stage 1",35,35,0,0,"Stage at diagnosis"
"1789",Mar 2019,"Upper GI excl OG","Stage 2",51,51,0,0,"Stage at diagnosis"
"1790",Mar 2019,"Upper GI excl OG","Stage 3",68,68,0,0,"Stage at diagnosis"
"1791",Mar 2019,"Upper GI excl OG","Stage 4",177,177,0,0,"Stage at diagnosis"
"1792",Mar 2019,"Upper GI excl OG","Unknown",256,256,0,0,"Stage at diagnosis"
"1793",Mar 2019,"Urological excl prostate","Stage 1",402,402,0,0,"Stage at diagnosis"
"1794",Mar 2019,"Urological excl prostate","Stage 2",205,205,0,0,"Stage at diagnosis"
"1795",Mar 2019,"Urological excl prostate","Stage 3",158,158,0,0,"Stage at diagnosis"
"1796",Mar 2019,"Urological excl prostate","Stage 4",90,90,0,0,"Stage at diagnosis"
"1797",Mar 2019,"Urological excl prostate","Unknown",614,614,0,0,"Stage at diagnosis"
"1798",Apr 2019,"All sites combined","Stage 1",4697,4697,0,0,"Stage at diagnosis"
"1799",Apr 2019,"All sites combined","Stage 2",3193,3193,0,0,"Stage at diagnosis"
"1800",Apr 2019,"All sites combined","Stage 3",3123,3123,0,0,"Stage at diagnosis"
"1801",Apr 2019,"All sites combined","Stage 4",3198,3198,0,0,"Stage at diagnosis"
"1802",Apr 2019,"All sites combined","Unknown",4576,4576,0,0,"Stage at diagnosis"
"1803",Apr 2019,"Breast","Stage 1",1182,1182,0,0,"Stage at diagnosis"
"1804",Apr 2019,"Breast","Stage 2",1115,1115,0,0,"Stage at diagnosis"
"1805",Apr 2019,"Breast","Stage 3",288,288,0,0,"Stage at diagnosis"
"1806",Apr 2019,"Breast","Stage 4",101,101,0,0,"Stage at diagnosis"
"1807",Apr 2019,"Breast","Unknown",828,828,0,0,"Stage at diagnosis"
"1808",Apr 2019,"Colorectal","Stage 1",408,408,0,0,"Stage at diagnosis"
"1809",Apr 2019,"Colorectal","Stage 2",587,587,0,0,"Stage at diagnosis"
"1810",Apr 2019,"Colorectal","Stage 3",712,712,0,0,"Stage at diagnosis"
"1811",Apr 2019,"Colorectal","Stage 4",467,467,0,0,"Stage at diagnosis"
"1812",Apr 2019,"Colorectal","Unknown",447,447,0,0,"Stage at diagnosis"
"1813",Apr 2019,"Gynaecological","Stage 1",503,503,0,0,"Stage at diagnosis"
"1814",Apr 2019,"Gynaecological","Stage 2",65,65,0,0,"Stage at diagnosis"
"1815",Apr 2019,"Gynaecological","Stage 3",164,164,0,0,"Stage at diagnosis"
"1816",Apr 2019,"Gynaecological","Stage 4",109,109,0,0,"Stage at diagnosis"
"1817",Apr 2019,"Gynaecological","Unknown",253,253,0,0,"Stage at diagnosis"
"1818",Apr 2019,"Haematological","Stage 1",77,77,0,0,"Stage at diagnosis"
"1819",Apr 2019,"Haematological","Stage 2",81,81,0,0,"Stage at diagnosis"
"1820",Apr 2019,"Haematological","Stage 3",85,85,0,0,"Stage at diagnosis"
"1821",Apr 2019,"Haematological","Stage 4",218,218,0,0,"Stage at diagnosis"
"1822",Apr 2019,"Haematological","Unknown",483,483,0,0,"Stage at diagnosis"
"1823",Apr 2019,"Lung","Stage 1",544,544,0,0,"Stage at diagnosis"
"1824",Apr 2019,"Lung","Stage 2",221,221,0,0,"Stage at diagnosis"
"1825",Apr 2019,"Lung","Stage 3",574,574,0,0,"Stage at diagnosis"
"1826",Apr 2019,"Lung","Stage 4",1229,1229,0,0,"Stage at diagnosis"
"1827",Apr 2019,"Lung","Unknown",251,251,0,0,"Stage at diagnosis"
"1828",Apr 2019,"Melanoma","Stage 1",508,508,0,0,"Stage at diagnosis"
"1829",Apr 2019,"Melanoma","Stage 2",228,228,0,0,"Stage at diagnosis"
"1830",Apr 2019,"Melanoma","Stage 3",36,36,0,0,"Stage at diagnosis"
"1831",Apr 2019,"Melanoma","Stage 4",18,18,0,0,"Stage at diagnosis"
"1832",Apr 2019,"Melanoma","Unknown",310,310,0,0,"Stage at diagnosis"
"1833",Apr 2019,"Oesophago-gastric","Stage 1",60,60,0,0,"Stage at diagnosis"
"1834",Apr 2019,"Oesophago-gastric","Stage 2",171,171,0,0,"Stage at diagnosis"
"1835",Apr 2019,"Oesophago-gastric","Stage 3",219,219,0,0,"Stage at diagnosis"
"1836",Apr 2019,"Oesophago-gastric","Stage 4",302,302,0,0,"Stage at diagnosis"
"1837",Apr 2019,"Oesophago-gastric","Unknown",232,232,0,0,"Stage at diagnosis"
"1838",Apr 2019,"Prostate","Stage 1",973,973,0,0,"Stage at diagnosis"
"1839",Apr 2019,"Prostate","Stage 2",464,464,0,0,"Stage at diagnosis"
"1840",Apr 2019,"Prostate","Stage 3",825,825,0,0,"Stage at diagnosis"
"1841",Apr 2019,"Prostate","Stage 4",460,460,0,0,"Stage at diagnosis"
"1842",Apr 2019,"Prostate","Unknown",922,922,0,0,"Stage at diagnosis"
"1843",Apr 2019,"Upper GI excl OG","Stage 1",31,31,0,0,"Stage at diagnosis"
"1844",Apr 2019,"Upper GI excl OG","Stage 2",60,60,0,0,"Stage at diagnosis"
"1845",Apr 2019,"Upper GI excl OG","Stage 3",68,68,0,0,"Stage at diagnosis"
"1846",Apr 2019,"Upper GI excl OG","Stage 4",177,177,0,0,"Stage at diagnosis"
"1847",Apr 2019,"Upper GI excl OG","Unknown",247,247,0,0,"Stage at diagnosis"
"1848",Apr 2019,"Urological excl prostate","Stage 1",411,411,0,0,"Stage at diagnosis"
"1849",Apr 2019,"Urological excl prostate","Stage 2",201,201,0,0,"Stage at diagnosis"
"1850",Apr 2019,"Urological excl prostate","Stage 3",152,152,0,0,"Stage at diagnosis"
"1851",Apr 2019,"Urological excl prostate","Stage 4",117,117,0,0,"Stage at diagnosis"
"1852",Apr 2019,"Urological excl prostate","Unknown",603,603,0,0,"Stage at diagnosis"
"1853",May 2019,"All sites combined","Stage 1",4947,4947,0,0,"Stage at diagnosis"
"1854",May 2019,"All sites combined","Stage 2",3359,3359,0,0,"Stage at diagnosis"
"1855",May 2019,"All sites combined","Stage 3",3329,3329,0,0,"Stage at diagnosis"
"1856",May 2019,"All sites combined","Stage 4",3391,3391,0,0,"Stage at diagnosis"
"1857",May 2019,"All sites combined","Unknown",4937,4937,0,0,"Stage at diagnosis"
"1858",May 2019,"Breast","Stage 1",1263,1263,0,0,"Stage at diagnosis"
"1859",May 2019,"Breast","Stage 2",1214,1214,0,0,"Stage at diagnosis"
"1860",May 2019,"Breast","Stage 3",335,335,0,0,"Stage at diagnosis"
"1861",May 2019,"Breast","Stage 4",110,110,0,0,"Stage at diagnosis"
"1862",May 2019,"Breast","Unknown",915,915,0,0,"Stage at diagnosis"
"1863",May 2019,"Colorectal","Stage 1",456,456,0,0,"Stage at diagnosis"
"1864",May 2019,"Colorectal","Stage 2",640,640,0,0,"Stage at diagnosis"
"1865",May 2019,"Colorectal","Stage 3",756,756,0,0,"Stage at diagnosis"
"1866",May 2019,"Colorectal","Stage 4",466,466,0,0,"Stage at diagnosis"
"1867",May 2019,"Colorectal","Unknown",492,492,0,0,"Stage at diagnosis"
"1868",May 2019,"Gynaecological","Stage 1",521,521,0,0,"Stage at diagnosis"
"1869",May 2019,"Gynaecological","Stage 2",64,64,0,0,"Stage at diagnosis"
"1870",May 2019,"Gynaecological","Stage 3",167,167,0,0,"Stage at diagnosis"
"1871",May 2019,"Gynaecological","Stage 4",98,98,0,0,"Stage at diagnosis"
"1872",May 2019,"Gynaecological","Unknown",243,243,0,0,"Stage at diagnosis"
"1873",May 2019,"Haematological","Stage 1",86,86,0,0,"Stage at diagnosis"
"1874",May 2019,"Haematological","Stage 2",77,77,0,0,"Stage at diagnosis"
"1875",May 2019,"Haematological","Stage 3",96,96,0,0,"Stage at diagnosis"
"1876",May 2019,"Haematological","Stage 4",271,271,0,0,"Stage at diagnosis"
"1877",May 2019,"Haematological","Unknown",551,551,0,0,"Stage at diagnosis"
"1878",May 2019,"Lung","Stage 1",547,547,0,0,"Stage at diagnosis"
"1879",May 2019,"Lung","Stage 2",238,238,0,0,"Stage at diagnosis"
"1880",May 2019,"Lung","Stage 3",659,659,0,0,"Stage at diagnosis"
"1881",May 2019,"Lung","Stage 4",1351,1351,0,0,"Stage at diagnosis"
"1882",May 2019,"Lung","Unknown",226,226,0,0,"Stage at diagnosis"
"1883",May 2019,"Melanoma","Stage 1",580,580,0,0,"Stage at diagnosis"
"1884",May 2019,"Melanoma","Stage 2",281,281,0,0,"Stage at diagnosis"
"1885",May 2019,"Melanoma","Stage 3",46,46,0,0,"Stage at diagnosis"
"1886",May 2019,"Melanoma","Stage 4",10,10,0,0,"Stage at diagnosis"
"1887",May 2019,"Melanoma","Unknown",308,308,0,0,"Stage at diagnosis"
"1888",May 2019,"Oesophago-gastric","Stage 1",53,53,0,0,"Stage at diagnosis"
"1889",May 2019,"Oesophago-gastric","Stage 2",151,151,0,0,"Stage at diagnosis"
"1890",May 2019,"Oesophago-gastric","Stage 3",218,218,0,0,"Stage at diagnosis"
"1891",May 2019,"Oesophago-gastric","Stage 4",315,315,0,0,"Stage at diagnosis"
"1892",May 2019,"Oesophago-gastric","Unknown",304,304,0,0,"Stage at diagnosis"
"1893",May 2019,"Prostate","Stage 1",991,991,0,0,"Stage at diagnosis"
"1894",May 2019,"Prostate","Stage 2",447,447,0,0,"Stage at diagnosis"
"1895",May 2019,"Prostate","Stage 3",812,812,0,0,"Stage at diagnosis"
"1896",May 2019,"Prostate","Stage 4",450,450,0,0,"Stage at diagnosis"
"1897",May 2019,"Prostate","Unknown",984,984,0,0,"Stage at diagnosis"
"1898",May 2019,"Upper GI excl OG","Stage 1",37,37,0,0,"Stage at diagnosis"
"1899",May 2019,"Upper GI excl OG","Stage 2",57,57,0,0,"Stage at diagnosis"
"1900",May 2019,"Upper GI excl OG","Stage 3",80,80,0,0,"Stage at diagnosis"
"1901",May 2019,"Upper GI excl OG","Stage 4",217,217,0,0,"Stage at diagnosis"
"1902",May 2019,"Upper GI excl OG","Unknown",256,256,0,0,"Stage at diagnosis"
"1903",May 2019,"Urological excl prostate","Stage 1",413,413,0,0,"Stage at diagnosis"
"1904",May 2019,"Urological excl prostate","Stage 2",190,190,0,0,"Stage at diagnosis"
"1905",May 2019,"Urological excl prostate","Stage 3",160,160,0,0,"Stage at diagnosis"
"1906",May 2019,"Urological excl prostate","Stage 4",103,103,0,0,"Stage at diagnosis"
"1907",May 2019,"Urological excl prostate","Unknown",658,658,0,0,"Stage at diagnosis"
"1908",Jun 2019,"All sites combined","Stage 1",4534,4534,0,0,"Stage at diagnosis"
"1909",Jun 2019,"All sites combined","Stage 2",3117,3117,0,0,"Stage at diagnosis"
"1910",Jun 2019,"All sites combined","Stage 3",3059,3059,0,0,"Stage at diagnosis"
"1911",Jun 2019,"All sites combined","Stage 4",3052,3052,0,0,"Stage at diagnosis"
"1912",Jun 2019,"All sites combined","Unknown",4750,4750,0,0,"Stage at diagnosis"
"1913",Jun 2019,"Breast","Stage 1",1089,1089,0,0,"Stage at diagnosis"
"1914",Jun 2019,"Breast","Stage 2",1093,1093,0,0,"Stage at diagnosis"
"1915",Jun 2019,"Breast","Stage 3",256,256,0,0,"Stage at diagnosis"
"1916",Jun 2019,"Breast","Stage 4",93,93,0,0,"Stage at diagnosis"
"1917",Jun 2019,"Breast","Unknown",834,834,0,0,"Stage at diagnosis"
"1918",Jun 2019,"Colorectal","Stage 1",446,446,0,0,"Stage at diagnosis"
"1919",Jun 2019,"Colorectal","Stage 2",634,634,0,0,"Stage at diagnosis"
"1920",Jun 2019,"Colorectal","Stage 3",763,763,0,0,"Stage at diagnosis"
"1921",Jun 2019,"Colorectal","Stage 4",431,431,0,0,"Stage at diagnosis"
"1922",Jun 2019,"Colorectal","Unknown",487,487,0,0,"Stage at diagnosis"
"1923",Jun 2019,"Gynaecological","Stage 1",462,462,0,0,"Stage at diagnosis"
"1924",Jun 2019,"Gynaecological","Stage 2",57,57,0,0,"Stage at diagnosis"
"1925",Jun 2019,"Gynaecological","Stage 3",150,150,0,0,"Stage at diagnosis"
"1926",Jun 2019,"Gynaecological","Stage 4",93,93,0,0,"Stage at diagnosis"
"1927",Jun 2019,"Gynaecological","Unknown",258,258,0,0,"Stage at diagnosis"
"1928",Jun 2019,"Haematological","Stage 1",90,90,0,0,"Stage at diagnosis"
"1929",Jun 2019,"Haematological","Stage 2",63,63,0,0,"Stage at diagnosis"
"1930",Jun 2019,"Haematological","Stage 3",84,84,0,0,"Stage at diagnosis"
"1931",Jun 2019,"Haematological","Stage 4",193,193,0,0,"Stage at diagnosis"
"1932",Jun 2019,"Haematological","Unknown",481,481,0,0,"Stage at diagnosis"
"1933",Jun 2019,"Lung","Stage 1",565,565,0,0,"Stage at diagnosis"
"1934",Jun 2019,"Lung","Stage 2",230,230,0,0,"Stage at diagnosis"
"1935",Jun 2019,"Lung","Stage 3",610,610,0,0,"Stage at diagnosis"
"1936",Jun 2019,"Lung","Stage 4",1237,1237,0,0,"Stage at diagnosis"
"1937",Jun 2019,"Lung","Unknown",260,260,0,0,"Stage at diagnosis"
"1938",Jun 2019,"Melanoma","Stage 1",536,536,0,0,"Stage at diagnosis"
"1939",Jun 2019,"Melanoma","Stage 2",242,242,0,0,"Stage at diagnosis"
"1940",Jun 2019,"Melanoma","Stage 3",40,40,0,0,"Stage at diagnosis"
"1941",Jun 2019,"Melanoma","Stage 4",17,17,0,0,"Stage at diagnosis"
"1942",Jun 2019,"Melanoma","Unknown",318,318,0,0,"Stage at diagnosis"
"1943",Jun 2019,"Oesophago-gastric","Stage 1",51,51,0,0,"Stage at diagnosis"
