"","Date","Cancer group","Demographic","Statistic","Statistic2019WdAdj","nDiff","propChange","Breakdown"
"3129",Nov 2020,"Stomach","GP referral",46,67,-21,-0.313432835820896,"Route to Diagnosis"
"3130",Nov 2020,"Stomach","Other",57,45,12,0.266666666666667,"Route to Diagnosis"
"3131",Nov 2020,"Stomach","TWW",102,93,9,0.0967741935483871,"Route to Diagnosis"
"3132",Nov 2020,"Testicular","Emergency presentation",15,27,-12,-0.444444444444444,"Route to Diagnosis"
"3133",Nov 2020,"Testicular","GP referral",20,25,-5,-0.2,"Route to Diagnosis"
"3134",Nov 2020,"Testicular","Other",21,23,-2,-0.0869565217391304,"Route to Diagnosis"
"3135",Nov 2020,"Testicular","TWW",80,88,-8,-0.0909090909090909,"Route to Diagnosis"
"3136",Nov 2020,"Unknown","Emergency presentation",163,163,0,0,"Route to Diagnosis"
"3137",Nov 2020,"Unknown","GP referral",92,104,-12,-0.115384615384615,"Route to Diagnosis"
"3138",Nov 2020,"Unknown","Other",75,62,13,0.209677419354839,"Route to Diagnosis"
"3139",Nov 2020,"Unknown","TWW",114,104,10,0.0961538461538462,"Route to Diagnosis"
"3140",Nov 2020,"Upper GI excl OG","Emergency presentation",650,644,6,0.0093167701863354,"Route to Diagnosis"
"3141",Nov 2020,"Upper GI excl OG","GP referral",238,304,-66,-0.217105263157895,"Route to Diagnosis"
"3142",Nov 2020,"Upper GI excl OG","Other",220,211,9,0.042654028436019,"Route to Diagnosis"
"3143",Nov 2020,"Upper GI excl OG","TWW",338,294,44,0.149659863945578,"Route to Diagnosis"
"3144",Nov 2020,"Urological excl prostate","Emergency presentation",381,350,31,0.0885714285714286,"Route to Diagnosis"
"3145",Nov 2020,"Urological excl prostate","GP referral",445,499,-54,-0.108216432865731,"Route to Diagnosis"
"3146",Nov 2020,"Urological excl prostate","Other",338,281,57,0.202846975088968,"Route to Diagnosis"
"3147",Nov 2020,"Urological excl prostate","TWW",613,607,6,0.00988467874794069,"Route to Diagnosis"
"3148",Nov 2020,"Uterine","Emergency presentation",57,41,16,0.390243902439024,"Route to Diagnosis"
"3149",Nov 2020,"Uterine","GP referral",113,125,-12,-0.096,"Route to Diagnosis"
"3150",Nov 2020,"Uterine","Other",66,48,18,0.375,"Route to Diagnosis"
"3151",Nov 2020,"Uterine","TWW",377,403,-26,-0.0645161290322581,"Route to Diagnosis"
"3152",Dec 2020,"All sites combined","Emergency presentation",4572,4369.05,202.95,0.0464517458028633,"Route to Diagnosis"
"3153",Dec 2020,"All sites combined","GP referral",4446,5183.85,-737.85,-0.142336294452965,"Route to Diagnosis"
"3154",Dec 2020,"All sites combined","Other",3381,3025.05,355.95,0.117667476570635,"Route to Diagnosis"
"3155",Dec 2020,"All sites combined","Screening",1409,1617,-208,-0.128633271490414,"Route to Diagnosis"
"3156",Dec 2020,"All sites combined","TWW",10044,10111.5,-67.5,-0.00667556742323097,"Route to Diagnosis"
"3157",Dec 2020,"Bladder","Emergency presentation",131,149.1,-18.1,-0.121395036887995,"Route to Diagnosis"
"3158",Dec 2020,"Bladder","GP referral",205,226.8,-21.8,-0.0961199294532628,"Route to Diagnosis"
"3159",Dec 2020,"Bladder","Other",97,131.25,-34.25,-0.260952380952381,"Route to Diagnosis"
"3160",Dec 2020,"Bladder","TWW",334,311.85,22.15,0.0710277376944043,"Route to Diagnosis"
"3161",Dec 2020,"Bone and soft tissue","Emergency presentation",36,38.85,-2.85,-0.0733590733590734,"Route to Diagnosis"
"3162",Dec 2020,"Bone and soft tissue","GP referral",58,55.65,2.34999999999999,0.0422282120395327,"Route to Diagnosis"
"3163",Dec 2020,"Bone and soft tissue","Other",69,65.1,3.89999999999999,0.0599078341013823,"Route to Diagnosis"
"3164",Dec 2020,"Bone and soft tissue","TWW",69,64.05,4.95,0.0772833723653396,"Route to Diagnosis"
"3165",Dec 2020,"Brain and CNS","Emergency presentation",197,195.3,1.69999999999999,0.00870455709165381,"Route to Diagnosis"
"3166",Dec 2020,"Brain and CNS","GP referral",61,84,-23,-0.273809523809524,"Route to Diagnosis"
"3167",Dec 2020,"Brain and CNS","Other",139,132.3,6.69999999999999,0.0506424792139077,"Route to Diagnosis"
"3168",Dec 2020,"Brain and CNS","TWW",9,8.4,0.6,0.0714285714285714,"Route to Diagnosis"
"3169",Dec 2020,"Breast","Emergency presentation",116,131.25,-15.25,-0.116190476190476,"Route to Diagnosis"
"3170",Dec 2020,"Breast","GP referral",232,190.05,41.95,0.220731386477243,"Route to Diagnosis"
"3171",Dec 2020,"Breast","Other",196,144.9,51.1,0.352657004830918,"Route to Diagnosis"
"3172",Dec 2020,"Breast","Screening",869,1158.15,-289.15,-0.249665414669948,"Route to Diagnosis"
"3173",Dec 2020,"Breast","TWW",1999,1867.95,131.05,0.0701571241200246,"Route to Diagnosis"
"3174",Dec 2020,"Cervical","Emergency presentation",25,29.4,-4.4,-0.149659863945578,"Route to Diagnosis"
"3175",Dec 2020,"Cervical","GP referral",34,43.05,-9.05,-0.210220673635308,"Route to Diagnosis"
"3176",Dec 2020,"Cervical","Other",21,7.35,13.65,1.85714285714286,"Route to Diagnosis"
"3177",Dec 2020,"Cervical","Screening",76,65.1,10.9,0.167434715821812,"Route to Diagnosis"
"3178",Dec 2020,"Cervical","TWW",60,42,18,0.428571428571429,"Route to Diagnosis"
"3179",Dec 2020,"Colorectal","Emergency presentation",606,569.1,36.9,0.0648392198207696,"Route to Diagnosis"
"3180",Dec 2020,"Colorectal","GP referral",456,569.1,-113.1,-0.198734844491302,"Route to Diagnosis"
"3181",Dec 2020,"Colorectal","Other",367,328.65,38.35,0.116689487296516,"Route to Diagnosis"
"3182",Dec 2020,"Colorectal","Screening",464,393.75,70.25,0.178412698412698,"Route to Diagnosis"
"3183",Dec 2020,"Colorectal","TWW",1177,1145.55,31.45,0.0274540613679019,"Route to Diagnosis"
"3184",Dec 2020,"Endocrine","Emergency presentation",21,12.6,8.4,0.666666666666667,"Route to Diagnosis"
"3185",Dec 2020,"Endocrine","GP referral",105,103.95,1.05,0.0101010101010101,"Route to Diagnosis"
"3186",Dec 2020,"Endocrine","Other",53,43.05,9.95,0.231126596980255,"Route to Diagnosis"
"3187",Dec 2020,"Endocrine","TWW",89,64.05,24.95,0.389539422326308,"Route to Diagnosis"
"3188",Dec 2020,"Gynaecological","Emergency presentation",212,226.8,-14.8,-0.0652557319223986,"Route to Diagnosis"
"3189",Dec 2020,"Gynaecological","GP referral",292,320.25,-28.25,-0.0882123341139735,"Route to Diagnosis"
"3190",Dec 2020,"Gynaecological","Other",188,147,41,0.27891156462585,"Route to Diagnosis"
"3191",Dec 2020,"Gynaecological","Screening",76,65.1,10.9,0.167434715821812,"Route to Diagnosis"
"3192",Dec 2020,"Gynaecological","TWW",634,613.2,20.8,0.0339204174820612,"Route to Diagnosis"
"3193",Dec 2020,"Haematological","Emergency presentation",532,537.6,-5.60000000000002,-0.0104166666666667,"Route to Diagnosis"
"3194",Dec 2020,"Haematological","GP referral",479,623.7,-144.7,-0.232002565335899,"Route to Diagnosis"
"3195",Dec 2020,"Haematological","Other",316,261.45,54.55,0.208644100210365,"Route to Diagnosis"
"3196",Dec 2020,"Haematological","TWW",640,626.85,13.15,0.0209779054000159,"Route to Diagnosis"
"3197",Dec 2020,"Head and Neck","Emergency presentation",70,70.35,-0.350000000000009,-0.00497512437810957,"Route to Diagnosis"
"3198",Dec 2020,"Head and Neck","GP referral",183,168,15,0.0892857142857143,"Route to Diagnosis"
"3199",Dec 2020,"Head and Neck","Other",143,122.85,20.15,0.164021164021164,"Route to Diagnosis"
"3200",Dec 2020,"Head and Neck","TWW",459,462,-3,-0.00649350649350649,"Route to Diagnosis"
"3201",Dec 2020,"Hodgkin lymphoma","Emergency presentation",29,24.15,4.85,0.200828157349896,"Route to Diagnosis"
"3202",Dec 2020,"Hodgkin lymphoma","GP referral",26,35.7,-9.7,-0.271708683473389,"Route to Diagnosis"
"3203",Dec 2020,"Hodgkin lymphoma","Other",22,24.15,-2.15,-0.0890269151138717,"Route to Diagnosis"
"3204",Dec 2020,"Hodgkin lymphoma","TWW",57,55.65,1.34999999999999,0.0242587601078166,"Route to Diagnosis"
"3205",Dec 2020,"Kidney","Emergency presentation",178,172.2,5.79999999999998,0.0336817653890824,"Route to Diagnosis"
"3206",Dec 2020,"Kidney","GP referral",184,207.9,-23.9,-0.114959114959115,"Route to Diagnosis"
"3207",Dec 2020,"Kidney","Other",184,143.85,40.15,0.279110184219673,"Route to Diagnosis"
"3208",Dec 2020,"Kidney","TWW",234,221.55,12.45,0.0561949898442789,"Route to Diagnosis"
"3209",Dec 2020,"Lip, oral cavity and pharynx","Emergency presentation",55,49.35,5.65,0.114488348530902,"Route to Diagnosis"
"3210",Dec 2020,"Lip, oral cavity and pharynx","GP referral",126,124.95,1.05,0.00840336134453779,"Route to Diagnosis"
"3211",Dec 2020,"Lip, oral cavity and pharynx","Other",121,103.95,17.05,0.164021164021164,"Route to Diagnosis"
"3212",Dec 2020,"Lip, oral cavity and pharynx","TWW",373,379.05,-6.05000000000001,-0.0159609550191268,"Route to Diagnosis"
"3213",Dec 2020,"Liver","Emergency presentation",190,173.25,16.75,0.0966810966810967,"Route to Diagnosis"
"3214",Dec 2020,"Liver","GP referral",82,91.35,-9.35000000000001,-0.102353585112206,"Route to Diagnosis"
"3215",Dec 2020,"Liver","Other",90,79.8,10.2,0.12781954887218,"Route to Diagnosis"
"3216",Dec 2020,"Liver","TWW",80,76.65,3.34999999999999,0.0437051532941943,"Route to Diagnosis"
"3217",Dec 2020,"Lung","Emergency presentation",1112,971.25,140.75,0.144916344916345,"Route to Diagnosis"
"3218",Dec 2020,"Lung","GP referral",618,683.55,-65.5500000000001,-0.0958964230853633,"Route to Diagnosis"
"3219",Dec 2020,"Lung","Other",715,626.85,88.15,0.14062375368908,"Route to Diagnosis"
"3220",Dec 2020,"Lung","TWW",775,820.05,-45.0500000000001,-0.0549356746539846,"Route to Diagnosis"
"3221",Dec 2020,"Lymphoid leukaemia","Emergency presentation",55,55.65,-0.650000000000006,-0.0116801437556156,"Route to Diagnosis"
"3222",Dec 2020,"Lymphoid leukaemia","GP referral",98,121.8,-23.8,-0.195402298850575,"Route to Diagnosis"
"3223",Dec 2020,"Lymphoid leukaemia","Other",69,36.75,32.25,0.877551020408163,"Route to Diagnosis"
"3224",Dec 2020,"Lymphoid leukaemia","TWW",86,90.3,-4.3,-0.0476190476190476,"Route to Diagnosis"
"3225",Dec 2020,"Melanoma","Emergency presentation",27,26.25,0.75,0.0285714285714286,"Route to Diagnosis"
"3226",Dec 2020,"Melanoma","GP referral",303,418.95,-115.95,-0.276763336913713,"Route to Diagnosis"
"3227",Dec 2020,"Melanoma","Other",111,92.4,18.6,0.201298701298701,"Route to Diagnosis"
"3228",Dec 2020,"Melanoma","TWW",565,542.85,22.15,0.0408031684627429,"Route to Diagnosis"
"3229",Dec 2020,"Multiple myeloma","Emergency presentation",108,101.85,6.14999999999999,0.0603829160530191,"Route to Diagnosis"
"3230",Dec 2020,"Multiple myeloma","GP referral",80,134.4,-54.4,-0.404761904761905,"Route to Diagnosis"
"3231",Dec 2020,"Multiple myeloma","Other",40,44.1,-4.1,-0.0929705215419501,"Route to Diagnosis"
"3232",Dec 2020,"Multiple myeloma","TWW",134,138.6,-4.59999999999999,-0.0331890331890331,"Route to Diagnosis"
"3233",Dec 2020,"Myeloid leukaemia","Emergency presentation",118,109.2,8.8,0.0805860805860806,"Route to Diagnosis"
"3234",Dec 2020,"Myeloid leukaemia","GP referral",36,56.7,-20.7,-0.365079365079365,"Route to Diagnosis"
"3235",Dec 2020,"Myeloid leukaemia","Other",51,29.4,21.6,0.73469387755102,"Route to Diagnosis"
"3236",Dec 2020,"Myeloid leukaemia","TWW",24,28.35,-4.35,-0.153439153439153,"Route to Diagnosis"
"3237",Dec 2020,"Nasal cavity, sinuses and larynx","Emergency presentation",15,21,-6,-0.285714285714286,"Route to Diagnosis"
"3238",Dec 2020,"Nasal cavity, sinuses and larynx","GP referral",57,43.05,13.95,0.32404181184669,"Route to Diagnosis"
"3239",Dec 2020,"Nasal cavity, sinuses and larynx","Other",22,18.9,3.1,0.164021164021164,"Route to Diagnosis"
"3240",Dec 2020,"Nasal cavity, sinuses and larynx","TWW",86,82.95,3.05,0.0367691380349608,"Route to Diagnosis"
"3241",Dec 2020,"Non-Hodgkin lymphoma","Emergency presentation",197,208.95,-11.95,-0.0571907154821728,"Route to Diagnosis"
"3242",Dec 2020,"Non-Hodgkin lymphoma","GP referral",186,205.8,-19.8,-0.0962099125364432,"Route to Diagnosis"
"3243",Dec 2020,"Non-Hodgkin lymphoma","Other",106,98.7,7.3,0.0739614994934144,"Route to Diagnosis"
"3244",Dec 2020,"Non-Hodgkin lymphoma","TWW",310,283.5,26.5,0.0934744268077601,"Route to Diagnosis"
"3245",Dec 2020,"Oesophageal","Emergency presentation",129,123.9,5.09999999999999,0.0411622276029055,"Route to Diagnosis"
"3246",Dec 2020,"Oesophageal","GP referral",109,122.85,-13.85,-0.112739112739113,"Route to Diagnosis"
"3247",Dec 2020,"Oesophageal","Other",84,90.3,-6.3,-0.0697674418604651,"Route to Diagnosis"
"3248",Dec 2020,"Oesophageal","TWW",328,337.05,-9.05000000000001,-0.0268506156356624,"Route to Diagnosis"
"3249",Dec 2020,"Oesophago-gastric","Emergency presentation",236,232.05,3.94999999999999,0.0170221934927817,"Route to Diagnosis"
"3250",Dec 2020,"Oesophago-gastric","GP referral",163,197.4,-34.4,-0.174265450861196,"Route to Diagnosis"
"3251",Dec 2020,"Oesophago-gastric","Other",131,151.2,-20.2,-0.133597883597884,"Route to Diagnosis"
"3252",Dec 2020,"Oesophago-gastric","TWW",437,437.85,-0.850000000000023,-0.00194130409957753,"Route to Diagnosis"
"3253",Dec 2020,"Ovarian","Emergency presentation",120,138.6,-18.6,-0.134199134199134,"Route to Diagnosis"
"3254",Dec 2020,"Ovarian","GP referral",102,119.7,-17.7,-0.147869674185464,"Route to Diagnosis"
"3255",Dec 2020,"Ovarian","Other",86,85.05,0.950000000000003,0.011169900058789,"Route to Diagnosis"
"3256",Dec 2020,"Ovarian","TWW",139,160.65,-21.65,-0.134765017117958,"Route to Diagnosis"
"3257",Dec 2020,"Pancreatic","Emergency presentation",315,300.3,14.7,0.0489510489510489,"Route to Diagnosis"
"3258",Dec 2020,"Pancreatic","GP referral",111,101.85,9.14999999999999,0.0898379970544918,"Route to Diagnosis"
"3259",Dec 2020,"Pancreatic","Other",87,80.85,6.14999999999999,0.0760667903525045,"Route to Diagnosis"
"3260",Dec 2020,"Pancreatic","TWW",170,158.55,11.45,0.0722169662567013,"Route to Diagnosis"
"3261",Dec 2020,"Prostate","Emergency presentation",214,211.05,2.94999999999999,0.0139777303956408,"Route to Diagnosis"
"3262",Dec 2020,"Prostate","GP referral",701,878.85,-177.85,-0.20236672924845,"Route to Diagnosis"
"3263",Dec 2020,"Prostate","Other",295,289.8,5.19999999999999,0.017943409247757,"Route to Diagnosis"
"3264",Dec 2020,"Prostate","TWW",2072,2407.65,-335.65,-0.139409797935747,"Route to Diagnosis"
"3265",Dec 2020,"Stomach","Emergency presentation",107,108.15,-1.15000000000001,-0.0106333795654185,"Route to Diagnosis"
"3266",Dec 2020,"Stomach","GP referral",54,74.55,-20.55,-0.275653923541247,"Route to Diagnosis"
"3267",Dec 2020,"Stomach","Other",47,60.9,-13.9,-0.22824302134647,"Route to Diagnosis"
"3268",Dec 2020,"Stomach","TWW",109,100.8,8.19999999999999,0.0813492063492062,"Route to Diagnosis"
"3269",Dec 2020,"Testicular","Emergency presentation",18,21,-3,-0.142857142857143,"Route to Diagnosis"
"3270",Dec 2020,"Testicular","GP referral",24,31.5,-7.5,-0.238095238095238,"Route to Diagnosis"
"3271",Dec 2020,"Testicular","Other",33,19.95,13.05,0.654135338345865,"Route to Diagnosis"
"3272",Dec 2020,"Testicular","TWW",108,90.3,17.7,0.196013289036545,"Route to Diagnosis"
"3273",Dec 2020,"Unknown","Emergency presentation",180,150.15,29.85,0.198801198801199,"Route to Diagnosis"
"3274",Dec 2020,"Unknown","GP referral",95,109.2,-14.2,-0.13003663003663,"Route to Diagnosis"
"3275",Dec 2020,"Unknown","Other",69,81.9,-12.9,-0.157509157509158,"Route to Diagnosis"
"3276",Dec 2020,"Unknown","TWW",97,92.4,4.59999999999999,0.0497835497835497,"Route to Diagnosis"
"3277",Dec 2020,"Upper GI excl OG","Emergency presentation",657,622.65,34.35,0.0551674295350518,"Route to Diagnosis"
"3278",Dec 2020,"Upper GI excl OG","GP referral",244,253.05,-9.05000000000001,-0.0357636830665877,"Route to Diagnosis"
"3279",Dec 2020,"Upper GI excl OG","Other",252,206.85,45.15,0.218274111675127,"Route to Diagnosis"
"3280",Dec 2020,"Upper GI excl OG","TWW",301,294,7,0.0238095238095238,"Route to Diagnosis"
"3281",Dec 2020,"Urological excl prostate","Emergency presentation",356,373.8,-17.8,-0.0476190476190477,"Route to Diagnosis"
"3282",Dec 2020,"Urological excl prostate","GP referral",456,528.15,-72.15,-0.136608917921045,"Route to Diagnosis"
"3283",Dec 2020,"Urological excl prostate","Other",337,330.75,6.25,0.018896447467876,"Route to Diagnosis"
"3284",Dec 2020,"Urological excl prostate","TWW",721,664.65,56.35,0.0847814639283834,"Route to Diagnosis"
"3285",Dec 2020,"Uterine","Emergency presentation",58,50.4,7.59999999999999,0.150793650793651,"Route to Diagnosis"
"3286",Dec 2020,"Uterine","GP referral",131,124.95,6.05,0.0484193677470988,"Route to Diagnosis"
"3287",Dec 2020,"Uterine","Other",61,40.95,20.05,0.489621489621489,"Route to Diagnosis"
"3288",Dec 2020,"Uterine","TWW",390,368.55,21.45,0.0582010582010582,"Route to Diagnosis"
"3289",Jan 2021,"All sites combined","Emergency presentation",4136,4447.27272727273,-311.272727272727,-0.0699918233851185,"Route to Diagnosis"
"3290",Jan 2021,"All sites combined","GP referral",3869,4870.90909090909,-1001.90909090909,-0.205692422545726,"Route to Diagnosis"
"3291",Jan 2021,"All sites combined","Other",3090,2943.63636363636,146.363636363636,0.0497220506485485,"Route to Diagnosis"
"3292",Jan 2021,"All sites combined","Screening",1271,1174.54545454545,96.4545454545455,0.0821207430340558,"Route to Diagnosis"
"3293",Jan 2021,"All sites combined","TWW",9379,9435.45454545455,-56.454545454546,-0.00598323537913099,"Route to Diagnosis"
"3294",Jan 2021,"Bladder","Emergency presentation",108,116.363636363636,-8.36363636363636,-0.071875,"Route to Diagnosis"
"3295",Jan 2021,"Bladder","GP referral",166,255.454545454545,-89.4545454545454,-0.35017793594306,"Route to Diagnosis"
"3296",Jan 2021,"Bladder","Other",96,83.6363636363636,12.3636363636364,0.147826086956522,"Route to Diagnosis"
"3297",Jan 2021,"Bladder","TWW",310,306.363636363636,3.63636363636363,0.0118694362017804,"Route to Diagnosis"
"3298",Jan 2021,"Bone and soft tissue","Emergency presentation",26,37.2727272727273,-11.2727272727273,-0.302439024390244,"Route to Diagnosis"
"3299",Jan 2021,"Bone and soft tissue","GP referral",52,67.2727272727273,-15.2727272727273,-0.227027027027027,"Route to Diagnosis"
"3300",Jan 2021,"Bone and soft tissue","Other",51,50.9090909090909,0.0909090909090935,0.00178571428571434,"Route to Diagnosis"
"3301",Jan 2021,"Bone and soft tissue","TWW",92,70.9090909090909,21.0909090909091,0.297435897435897,"Route to Diagnosis"
"3302",Jan 2021,"Brain and CNS","Emergency presentation",205,188.181818181818,16.8181818181818,0.0893719806763285,"Route to Diagnosis"
"3303",Jan 2021,"Brain and CNS","GP referral",63,77.2727272727273,-14.2727272727273,-0.184705882352941,"Route to Diagnosis"
"3304",Jan 2021,"Brain and CNS","Other",139,138.181818181818,0.818181818181813,0.00592105263157891,"Route to Diagnosis"
"3305",Jan 2021,"Brain and CNS","TWW",4,7.27272727272727,-3.27272727272727,-0.45,"Route to Diagnosis"
"3306",Jan 2021,"Breast","Emergency presentation",98,128.181818181818,-30.1818181818182,-0.235460992907801,"Route to Diagnosis"
"3307",Jan 2021,"Breast","GP referral",195,185.454545454545,9.54545454545456,0.0514705882352942,"Route to Diagnosis"
"3308",Jan 2021,"Breast","Other",166,130.909090909091,35.0909090909091,0.268055555555556,"Route to Diagnosis"
"3309",Jan 2021,"Breast","Screening",769,883.636363636364,-114.636363636364,-0.129732510288066,"Route to Diagnosis"
"3310",Jan 2021,"Breast","TWW",1839,1817.27272727273,21.7272727272727,0.0119559779889945,"Route to Diagnosis"
"3311",Jan 2021,"Cervical","Emergency presentation",24,30,-6,-0.2,"Route to Diagnosis"
"3312",Jan 2021,"Cervical","GP referral",25,34.5454545454545,-9.54545454545455,-0.276315789473684,"Route to Diagnosis"
"3313",Jan 2021,"Cervical","Other",22,16.3636363636364,5.63636363636364,0.344444444444444,"Route to Diagnosis"
"3314",Jan 2021,"Cervical","Screening",62,59.0909090909091,2.90909090909091,0.0492307692307693,"Route to Diagnosis"
"3315",Jan 2021,"Cervical","TWW",54,57.2727272727273,-3.27272727272727,-0.0571428571428572,"Route to Diagnosis"
"3316",Jan 2021,"Colorectal","Emergency presentation",565,631.818181818182,-66.8181818181818,-0.105755395683453,"Route to Diagnosis"
"3317",Jan 2021,"Colorectal","GP referral",393,495.454545454545,-102.454545454545,-0.206788990825688,"Route to Diagnosis"
"3318",Jan 2021,"Colorectal","Other",348,317.272727272727,30.7272727272727,0.0968481375358167,"Route to Diagnosis"
"3319",Jan 2021,"Colorectal","Screening",440,231.818181818182,208.181818181818,0.898039215686275,"Route to Diagnosis"
"3320",Jan 2021,"Colorectal","TWW",1187,968.181818181818,218.818181818182,0.226009389671362,"Route to Diagnosis"
"3321",Jan 2021,"Endocrine","Emergency presentation",16,26.3636363636364,-10.3636363636364,-0.393103448275862,"Route to Diagnosis"
"3322",Jan 2021,"Endocrine","GP referral",81,110,-29,-0.263636363636364,"Route to Diagnosis"
"3323",Jan 2021,"Endocrine","Other",56,43.6363636363636,12.3636363636364,0.283333333333333,"Route to Diagnosis"
"3324",Jan 2021,"Endocrine","TWW",75,60,15,0.25,"Route to Diagnosis"
"3325",Jan 2021,"Gynaecological","Emergency presentation",226,223.636363636364,2.36363636363637,0.010569105691057,"Route to Diagnosis"
"3326",Jan 2021,"Gynaecological","GP referral",277,263.636363636364,13.3636363636364,0.0506896551724138,"Route to Diagnosis"
"3327",Jan 2021,"Gynaecological","Other",164,150,14,0.0933333333333333,"Route to Diagnosis"
"3328",Jan 2021,"Gynaecological","Screening",62,59.0909090909091,2.90909090909091,0.0492307692307693,"Route to Diagnosis"
"3329",Jan 2021,"Gynaecological","TWW",650,617.272727272727,32.7272727272727,0.053019145802651,"Route to Diagnosis"
"3330",Jan 2021,"Haematological","Emergency presentation",475,532.727272727273,-57.7272727272727,-0.108361774744027,"Route to Diagnosis"
"3331",Jan 2021,"Haematological","GP referral",391,560.909090909091,-169.909090909091,-0.30291734197731,"Route to Diagnosis"
"3332",Jan 2021,"Haematological","Other",309,316.363636363636,-7.36363636363637,-0.0232758620689655,"Route to Diagnosis"
"3333",Jan 2021,"Haematological","TWW",551,565.454545454545,-14.4545454545454,-0.0255627009646301,"Route to Diagnosis"
"3334",Jan 2021,"Head and Neck","Emergency presentation",69,56.3636363636364,12.6363636363636,0.224193548387097,"Route to Diagnosis"
"3335",Jan 2021,"Head and Neck","GP referral",132,148.181818181818,-16.1818181818182,-0.10920245398773,"Route to Diagnosis"
"3336",Jan 2021,"Head and Neck","Other",122,144.545454545455,-22.5454545454545,-0.155974842767296,"Route to Diagnosis"
"3337",Jan 2021,"Head and Neck","TWW",467,385.454545454545,81.5454545454546,0.211556603773585,"Route to Diagnosis"
"3338",Jan 2021,"Hodgkin lymphoma","Emergency presentation",20,24.5454545454545,-4.54545454545454,-0.185185185185185,"Route to Diagnosis"
"3339",Jan 2021,"Hodgkin lymphoma","GP referral",24,32.7272727272727,-8.72727272727273,-0.266666666666667,"Route to Diagnosis"
"3340",Jan 2021,"Hodgkin lymphoma","Other",22,21.8181818181818,0.181818181818183,0.00833333333333341,"Route to Diagnosis"
"3341",Jan 2021,"Hodgkin lymphoma","TWW",64,59.0909090909091,4.90909090909091,0.0830769230769232,"Route to Diagnosis"
"3342",Jan 2021,"Kidney","Emergency presentation",166,170.909090909091,-4.90909090909091,-0.0287234042553191,"Route to Diagnosis"
"3343",Jan 2021,"Kidney","GP referral",161,244.545454545455,-83.5454545454545,-0.341635687732342,"Route to Diagnosis"
"3344",Jan 2021,"Kidney","Other",162,130,32,0.246153846153846,"Route to Diagnosis"
"3345",Jan 2021,"Kidney","TWW",195,205.454545454545,-10.4545454545454,-0.0508849557522123,"Route to Diagnosis"
"3346",Jan 2021,"Lip, oral cavity and pharynx","Emergency presentation",48,43.6363636363636,4.36363636363637,0.1,"Route to Diagnosis"
"3347",Jan 2021,"Lip, oral cavity and pharynx","GP referral",88,94.5454545454545,-6.54545454545455,-0.0692307692307692,"Route to Diagnosis"
"3348",Jan 2021,"Lip, oral cavity and pharynx","Other",94,123.636363636364,-29.6363636363636,-0.239705882352941,"Route to Diagnosis"
"3349",Jan 2021,"Lip, oral cavity and pharynx","TWW",393,310,83,0.267741935483871,"Route to Diagnosis"
"3350",Jan 2021,"Liver","Emergency presentation",156,150,6,0.04,"Route to Diagnosis"
"3351",Jan 2021,"Liver","GP referral",79,74.5454545454545,4.45454545454545,0.0597560975609756,"Route to Diagnosis"
"3352",Jan 2021,"Liver","Other",79,92.7272727272727,-13.7272727272727,-0.148039215686274,"Route to Diagnosis"
"3353",Jan 2021,"Liver","TWW",101,76.3636363636364,24.6363636363636,0.322619047619048,"Route to Diagnosis"
"3354",Jan 2021,"Lung","Emergency presentation",964,1030.90909090909,-66.9090909090908,-0.0649029982363314,"Route to Diagnosis"
"3355",Jan 2021,"Lung","GP referral",569,689.090909090909,-120.090909090909,-0.174274406332454,"Route to Diagnosis"
"3356",Jan 2021,"Lung","Other",654,576.363636363636,77.6363636363636,0.134700315457413,"Route to Diagnosis"
"3357",Jan 2021,"Lung","TWW",633,759.090909090909,-126.090909090909,-0.166107784431138,"Route to Diagnosis"
"3358",Jan 2021,"Lymphoid leukaemia","Emergency presentation",55,61.8181818181818,-6.81818181818181,-0.110294117647059,"Route to Diagnosis"
"3359",Jan 2021,"Lymphoid leukaemia","GP referral",74,115.454545454545,-41.4545454545455,-0.359055118110236,"Route to Diagnosis"
"3360",Jan 2021,"Lymphoid leukaemia","Other",59,47.2727272727273,11.7272727272727,0.248076923076923,"Route to Diagnosis"
"3361",Jan 2021,"Lymphoid leukaemia","TWW",71,74.5454545454545,-3.54545454545455,-0.0475609756097561,"Route to Diagnosis"
"3362",Jan 2021,"Melanoma","Emergency presentation",24,28.1818181818182,-4.18181818181818,-0.148387096774193,"Route to Diagnosis"
"3363",Jan 2021,"Melanoma","GP referral",309,360.909090909091,-51.9090909090909,-0.143828715365239,"Route to Diagnosis"
"3364",Jan 2021,"Melanoma","Other",98,80.9090909090909,17.0909090909091,0.21123595505618,"Route to Diagnosis"
"3365",Jan 2021,"Melanoma","TWW",501,486.363636363636,14.6363636363636,0.0300934579439252,"Route to Diagnosis"
"3366",Jan 2021,"Multiple myeloma","Emergency presentation",99,96.3636363636364,2.63636363636364,0.0273584905660378,"Route to Diagnosis"
"3367",Jan 2021,"Multiple myeloma","GP referral",65,94.5454545454545,-29.5454545454545,-0.3125,"Route to Diagnosis"
"3368",Jan 2021,"Multiple myeloma","Other",40,65.4545454545455,-25.4545454545455,-0.388888888888889,"Route to Diagnosis"
"3369",Jan 2021,"Multiple myeloma","TWW",100,123.636363636364,-23.6363636363636,-0.191176470588235,"Route to Diagnosis"
